grading_model,student,run,question,score,CodeExecution_mentioned,CodeExecution_deducted,ProcessFidelity_mentioned,ProcessFidelity_deducted,OutputAccuracy_mentioned,OutputAccuracy_deducted
qwen_qwen3.6-27b,student_g,25,Q10,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_g,26,Q1,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_g,26,Q2,2.0,True,True,True,False,False,False
qwen_qwen3.6-27b,student_g,26,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,26,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,26,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,26,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,26,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,26,Q8,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_g,26,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,26,Q10,2.0,True,True,True,False,True,True
qwen_qwen3.6-27b,student_g,27,Q1,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_g,27,Q2,2.0,True,True,True,False,False,False
qwen_qwen3.6-27b,student_g,27,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,27,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,27,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,27,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,27,Q7,3.0,True,True,True,False,False,False
qwen_qwen3.6-27b,student_g,27,Q8,2.0,True,False,True,True,True,False
qwen_qwen3.6-27b,student_g,27,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,27,Q10,2.0,True,True,True,True,True,True
qwen_qwen3.6-27b,student_g,28,Q1,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_g,28,Q2,2.0,True,True,True,False,False,False
qwen_qwen3.6-27b,student_g,28,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,28,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,28,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,28,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,28,Q7,2.0,True,True,True,False,False,False
qwen_qwen3.6-27b,student_g,28,Q8,1.0,False,False,True,True,False,False
qwen_qwen3.6-27b,student_g,28,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,28,Q10,2.0,False,False,True,True,False,False
qwen_qwen3.6-27b,student_g,29,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_g,29,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_g,29,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,29,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,29,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,29,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,29,Q7,3.0,False,False,True,False,False,False
qwen_qwen3.6-27b,student_g,29,Q8,2.0,True,False,True,True,True,False
qwen_qwen3.6-27b,student_g,29,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,29,Q10,2.0,True,False,True,True,True,False
qwen_qwen3.6-27b,student_g,30,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_g,30,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_g,30,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,30,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,30,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,30,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,30,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,30,Q8,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_g,30,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,30,Q10,2.0,True,False,True,True,True,False
qwen_qwen3.6-27b,student_g,31,Q1,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,31,Q2,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,31,Q3,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,31,Q4,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,31,Q5,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,31,Q6,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,31,Q7,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,31,Q8,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,31,Q9,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,31,Q10,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,32,Q1,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,32,Q2,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,32,Q3,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,32,Q4,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,32,Q5,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,32,Q6,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,32,Q7,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,32,Q8,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,32,Q9,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,32,Q10,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,33,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_g,33,Q2,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_g,33,Q3,3.0,False,False,True,False,False,False
qwen_qwen3.6-27b,student_g,33,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,33,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,33,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,33,Q7,2.0,True,True,True,False,False,False
qwen_qwen3.6-27b,student_g,33,Q8,1.0,False,False,True,True,False,False
qwen_qwen3.6-27b,student_g,33,Q9,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,33,Q10,2.0,True,False,True,True,True,False
qwen_qwen3.6-27b,student_g,34,Q1,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_g,34,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_g,34,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,34,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,34,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,34,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,34,Q7,3.0,True,True,True,False,False,False
qwen_qwen3.6-27b,student_g,34,Q8,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_g,34,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,34,Q10,2.0,False,False,True,True,False,False
qwen_qwen3.6-27b,student_g,35,Q1,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_g,35,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_g,35,Q3,3.0,False,False,True,False,False,False
qwen_qwen3.6-27b,student_g,35,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,35,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,35,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,35,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,35,Q8,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_g,35,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,35,Q10,2.0,True,True,True,False,True,True
qwen_qwen3.6-27b,student_g,36,Q1,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,36,Q2,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,36,Q3,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,36,Q4,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,36,Q5,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,36,Q6,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,36,Q7,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,36,Q8,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,36,Q9,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,36,Q10,,False,False,False,False,False,False
qwen_qwen3.6-27b,student_g,37,Q1,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_g,37,Q2,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_g,37,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,37,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,37,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,37,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,37,Q7,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_g,37,Q8,1.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_g,37,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,37,Q10,2.0,False,False,True,True,True,True
qwen_qwen3.6-27b,student_g,38,Q1,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_g,38,Q2,2.0,True,True,True,False,False,False
qwen_qwen3.6-27b,student_g,38,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,38,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,38,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,38,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,38,Q7,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_g,38,Q8,1.0,False,False,True,True,False,False
qwen_qwen3.6-27b,student_g,38,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,38,Q10,2.0,False,False,True,True,False,False
qwen_qwen3.6-27b,student_g,39,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_g,39,Q2,2.0,True,False,True,False,True,True
qwen_qwen3.6-27b,student_g,39,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,39,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,39,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,39,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,39,Q7,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_g,39,Q8,1.0,False,False,True,True,False,False
qwen_qwen3.6-27b,student_g,39,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,39,Q10,2.0,True,True,True,False,False,False
qwen_qwen3.6-27b,student_g,40,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_g,40,Q2,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_g,40,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,40,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,40,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,40,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,40,Q7,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_g,40,Q8,1.0,False,False,True,True,False,False
qwen_qwen3.6-27b,student_g,40,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,40,Q10,2.0,True,False,True,True,True,False
qwen_qwen3.6-27b,student_g,41,Q1,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_g,41,Q2,2.0,True,True,True,False,False,False
qwen_qwen3.6-27b,student_g,41,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,41,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,41,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,41,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,41,Q7,3.0,True,True,True,False,False,False
qwen_qwen3.6-27b,student_g,41,Q8,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_g,41,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,41,Q10,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_g,42,Q1,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_g,42,Q2,2.0,True,True,True,False,False,False
qwen_qwen3.6-27b,student_g,42,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,42,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,42,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,42,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,42,Q7,3.0,True,True,True,False,False,False
qwen_qwen3.6-27b,student_g,42,Q8,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_g,42,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,42,Q10,2.0,True,True,True,False,True,True
qwen_qwen3.6-27b,student_g,43,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_g,43,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_g,43,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,43,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,43,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,43,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,43,Q7,2.0,True,True,True,False,True,True
qwen_qwen3.6-27b,student_g,43,Q8,1.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_g,43,Q9,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,43,Q10,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_g,44,Q1,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_g,44,Q2,2.0,True,True,True,False,False,False
qwen_qwen3.6-27b,student_g,44,Q3,3.0,False,False,True,False,False,False
qwen_qwen3.6-27b,student_g,44,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,44,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,44,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,44,Q7,3.0,True,True,True,False,False,False
qwen_qwen3.6-27b,student_g,44,Q8,2.0,True,False,True,True,True,False
qwen_qwen3.6-27b,student_g,44,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,44,Q10,2.0,False,False,True,True,False,False
qwen_qwen3.6-27b,student_g,45,Q1,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_g,45,Q2,2.0,True,False,True,False,True,True
qwen_qwen3.6-27b,student_g,45,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,45,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,45,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,45,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,45,Q7,2.0,False,False,True,True,False,False
qwen_qwen3.6-27b,student_g,45,Q8,1.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_g,45,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,45,Q10,2.0,True,False,True,True,True,False
qwen_qwen3.6-27b,student_g,46,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_g,46,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_g,46,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,46,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,46,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,46,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,46,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,46,Q8,2.0,False,False,True,True,True,False
qwen_qwen3.6-27b,student_g,46,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,46,Q10,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_g,47,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_g,47,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_g,47,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,47,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,47,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,47,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,47,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,47,Q8,2.0,True,False,True,True,True,False
qwen_qwen3.6-27b,student_g,47,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,47,Q10,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_g,48,Q1,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_g,48,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_g,48,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,48,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,48,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,48,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,48,Q7,3.0,True,True,True,False,False,False
qwen_qwen3.6-27b,student_g,48,Q8,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_g,48,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,48,Q10,2.0,False,False,True,True,False,False
qwen_qwen3.6-27b,student_g,49,Q1,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_g,49,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_g,49,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,49,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,49,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,49,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,49,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,49,Q8,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_g,49,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,49,Q10,2.0,True,True,True,False,True,True
qwen_qwen3.6-27b,student_g,50,Q1,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_g,50,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_g,50,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,50,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,50,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,50,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,50,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_g,50,Q8,2.0,False,False,True,True,False,False
qwen_qwen3.6-27b,student_g,50,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_g,50,Q10,2.0,False,False,True,True,False,False
qwen_qwen3.6-27b,student_h,1,Q1,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_h,1,Q2,2.0,True,False,True,True,False,True
qwen_qwen3.6-27b,student_h,1,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_h,1,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_h,1,Q5,3.0,True,False,False,False,True,False
qwen_qwen3.6-27b,student_h,1,Q6,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_h,1,Q7,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_h,1,Q8,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_h,1,Q9,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_h,1,Q10,1.0,False,False,True,True,True,True
qwen_qwen3.6-27b,student_h,2,Q1,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_h,2,Q2,2.0,True,False,True,True,False,True
qwen_qwen3.6-27b,student_h,2,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_h,2,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_h,2,Q5,3.0,True,False,False,False,True,False
qwen_qwen3.6-27b,student_h,2,Q6,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_h,2,Q7,2.0,False,False,True,True,True,True
qwen_qwen3.6-27b,student_h,2,Q8,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_h,2,Q9,1.0,False,False,True,True,True,True
qwen_qwen3.6-27b,student_h,2,Q10,1.0,False,False,True,True,True,True
qwen_qwen3.6-27b,student_h,3,Q1,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_h,3,Q2,2.0,True,False,True,True,False,True
qwen_qwen3.6-27b,student_h,3,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_h,3,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_h,3,Q5,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_h,3,Q6,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_h,3,Q7,2.0,False,False,True,True,True,True
qwen_qwen3.6-27b,student_h,3,Q8,1.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_h,3,Q9,1.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_h,3,Q10,1.0,False,False,True,True,True,True
qwen_qwen3.6-27b,student_h,4,Q1,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_h,4,Q2,2.0,True,False,True,True,False,True
qwen_qwen3.6-27b,student_h,4,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_h,4,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_h,4,Q5,3.0,True,False,False,False,True,False
qwen_qwen3.6-27b,student_h,4,Q6,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_h,4,Q7,2.0,False,False,True,True,True,True
qwen_qwen3.6-27b,student_h,4,Q8,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_h,4,Q9,1.0,False,False,True,True,False,False
qwen_qwen3.6-27b,student_h,4,Q10,1.0,False,False,True,True,True,True
